id,channelId,channelDetails_title,programId,remark,start_date,start_timezone_type,start_timezone,end_date,end_timezone_type,end_timezone,title,blockTitle,subTitle,lead,shortDescription,description,assetId,image_representations_small,image_representations_large,genre,attributes_isLive,attributes_hasTwoLanguages,attributes_hasSubtitle,attributes_hasSignLanguage,attributes_hasVisualDescription,attributes_isFollowUp,attributes_isDolbyDigital,attributes_isRepetition,attributes_repetitionDescription,seriesNumber,seriesTotal,seasonNumber,productionCountry,productionYear,ageRating,linkEditorial,linkShop,linkDetail,actors,contributions,isHighlight,vodUrl
5a4ee58c-df93-42a3-8365-da552ca9f5fa,srf-1,SRF 1,2cea97a5-f87e-4ba3-99fb-1977a293fca3,"",2018-03-10 20:00:00.000000,1,+01:00,2018-03-10 20:10:00.000000,1,+01:00,Wort zum Sonntag,"",Edith Birbaumer,"","","","",https://www.srf.ch/static/programm/tv/images/small/1f0844429f86545d8549efef075da8b9259beebd.jpg,https://www.srf.ch/static/programm/tv/images/large/1f0844429f86545d8549efef075da8b9259beebd.jpg,Kultur,false,false,true,false,false,false,false,false,"",0,0,0,"",2018,0,www.srf.ch/sendungen/wort-zum-sonntag,"","","[{""name""=>"""", ""realName""=>""Edith Birbaumer"", ""role""=>""Ein Film von""}]",[],false,""
ff83606b-676f-44ec-aebc-417822fa85a4,srf-1,SRF 1,d63c5957-f0be-496f-b5a2-97a04b2fcb98,"",2018-03-10 20:10:00.000000,1,+01:00,2018-03-10 22:30:00.000000,1,+01:00,Darf ich bitten?,"",Stars tanzen durch die Zeit,"Von Walzer über Rock 'n' Roll bis hin zu Hip-Hop: SRF lässt das Publikum in die Welt des Tanzens eintauchen und nimmt es mit auf eine Zeitreise. In der von Sandra Studer moderierten vierteiligen Liveshow beweisen sich zehn Schweizer Prominente auf dem Tanzparkett: Linda Fäh, Tiziana Gulino, Susanne Kunz, Brigitte Oertli, Tonia Maria Zindel, Lucas Fischer, Bo Katzman, Franco Marvulli, Michel Birri und Claudio Zuccolini.","","In «Darf ich bitten? - Stars tanzen durch die Zeit» begeben sich in der Bodensee-Arena in Kreuzlingen TG zehn Schweizer Persönlichkeiten in einen Tanzwettbewerb, der sie querbeet auf eine Reise durch verschiedene Jahrzehnte und Tanzstile schickt. In Einspielern, die vor jedem Tanz gezeigt werden, erhält das Publikum gebündelt alles, was Infos zu den geschichtlichen Hintergründen der Tänze, einen Einblick ins Leben der Protagonisten, ihrer Beziehung zu ihren Tanzpartnern und natürlich den aktuellen Trainingsprozess angeht.Die Zuschauerinnen und Zuschauer und eine Jury aus Experten entscheiden, wer auf dem Parkett die beste Figur macht. Nach zwei Qualifikationsrunden schaffen es sechs Prominente in die Halbfinalsendung. Dort haben wiederum vier Persönlichkeiten die Chance aufs grosse Finale. «Darf ich bitten? - Stars tanzen durch die Zeit» ist eine Show zum Mitfiebern, mit viel Nostalgie und Emotionen. Sandra Studer moderiert den vierteiligen Live-Event, der am 10. März 2018 startet und auf SRF 1 zu sehen ist.In der ersten Qualifikationsshow vom 10. März 2018 mit dabei sind:Tiziana Gulino Die 20-Jährige ist das Küken unter den Tänzern. Tizi wurde im Jahr 2014 als Gewinnerin der zweiten Staffel «The Voice of Switzerland» bekannt. Seitdem hat sie ein Album veröffentlicht, das zweite soll bereits im Frühjahr 2018 erscheinen und sie spielt im Erfolgsmusical «Ewigi Liebi» mit. Susanne KunzSchon vor 20 Jahren stand die 39-Jährige für das Schweizer Fernsehen vor der Kamera und hat seitdem bei Sendungen verschiedener Genres mitgewirkt; von der Quizshow über eine Renovierungssendung bis zum Jurymitglied bei «Die grössten Schweizer Talente». Ausserdem ist sie als Sprecherin und Schauspielerin tätig.Tonia Maria ZindelDass sie Schauspielerin werden will, wusste Tonia Maria Zindel, 45, schon als Schülerin. Es folgte ein Studium an der Schauspielakademie in Zürich und eine Rolle im «Tatort». Mit ihrer Rolle in «Lüthi und Blanc» wurde sie einem breiten Schweizer Publikum bekannt. Franco MarvulliFranco, 38, war von 1997 bis 2013 erfolgreicher Radsportler und holte sich in verschiedenen Disziplinen mehrmals Europa- und Weltmeistertitel sowie 2004 mit einem Kollegen Olympia-Silber. 2016 stellte er erstmals sein Bühnentalent einem breiten Publikum vor und gewann prompt das «Lipsync-Battle» in der SRF-Show «Hello Again!»Michel BirriSeine Karriere begann Michel Birri 2006 beim Radiosender Kanal K. Seit 2010 steht er als Moderator bei SRF vor der Kamera (Zambo) beziehungsweise hinter dem Mikrofon. Bei der SRF 3-Hitparade präsentiert der 30-Jährige seit über fünf Jahren die Schweizer Singlecharts und begrüsst die Stars im Studio. ","",https://www.srf.ch/static/programm/tv/images/small/fd8c99f9fb4d952f1ef785e01152ff7b92345152.jpg,https://www.srf.ch/static/programm/tv/images/large/fd8c99f9fb4d952f1ef785e01152ff7b92345152.jpg,Unterhaltung,true,false,true,false,false,false,false,false,"",1,0,0,CH,2018,0,srf.ch/darfichbitten,"","","[{""name""=>"""", ""realName""=>""Sandra Studer"", ""role""=>""Moderation:""}]",[],false,""
5abdc143-5213-4ddb-b7d5-ed5d30376626,srf-1,SRF 1,f55868a9-ce8d-4635-9952-2ae2904cd720,"",2018-03-10 22:30:00.000000,1,+01:00,2018-03-10 22:40:40.000000,1,+01:00,Tagesschau,"","","","","","","",Nachrichten,false,false,false,false,false,false,false,false,"",0,0,0,CH,2018,0,http://www.srf.ch/news,"","",[],[],false,""
61a903ab-c951-4110-8b67-b7ef87bdb237,srf-1,SRF 1,c484615c-6d19-4cdf-b653-f6dffb1e660d,"",2018-03-10 22:40:40.000000,1,+01:00,2018-03-10 22:45:00.000000,1,+01:00,Meteo,"","","","","","","",Info / Dok,false,false,false,false,false,true,false,false,"",0,0,0,CH,2018,0,meteo.srf.ch,"","",[],[],false,""
621d13da-7524-401d-a1c6-25e3ec9f0423,srf-1,SRF 1,628dcc85-d44f-4af9-9024-eabfc2fc5bb6,"",2018-03-10 22:45:00.000000,1,+01:00,2018-03-11 00:25:00.000000,1,+01:00,Dirty Dancing,"","","Was «Pretty Woman» für das Jahr 1990 war, war «Dirty Dancing» für 1987: der Überraschungshit, der die Kinokassen klingeln liess. Diese Billigproduktion (nur sechs Millionen Dollar kostete der in erster Linie für den Videomarkt produzierte Tanzfilm) spielte allein im Herstellungsland Amerika über 100 Millionen Dollar ein, wurde in der Schweiz nach «Amadeus» und «Crocodile Dundee» zum dritterfolgreichsten Kassenschlager der 1980er-Jahre und machte den damals 35-jährigen Patrick Swayze über Nacht zum umschwärmten Star.","In den 60er-Jahren verliebt sich ein Arzttöchterchen in einen jungen Tänzer aus weniger gutem Hause. Tanzromanze, die Newcomer Patrick Swayze in den Star-Olymp katapultierte.","Dr. Houseman (Jerry Orbach), praktizierender Arzt und Familienvater, trifft mit Ehefrau (Kelly Bishop) und zwei heranwachsenden Töchtern in einem Ferienhotel ein, in dem eine Schar professioneller Unterhalter rund um die Uhr für Abwechslung und gute Laune sorgt. Während sich die hochnäsige ältere Tochter Lisa (Jane Brucker) Hals über Kopf in die standesgemässe Affäre mit einem Möchtegern-Gigolo aus gutem Hause stürzt, interessiert sich Nesthäkchen Frances (Jennifer Grey), Baby genannt, mehr für die (Halb-)Welt der Angestellten, zu der die Gäste eigentlich keinen Zutritt haben. Vor allem die Tanzlehrer, die beim Tanztee mittelalterliche Damen beim Tango in den Armen halten und nach Dienstschluss ausgeflippte Partys feiern, haben es ihr angetan. Sie verliebt sich in den Cheftänzer Johnny Castle (Patrick Swayze), der sie für eine verwöhnte Mittelschichtgöre hält und ihr die kalte Schulter zeigt. Das ändert sich, als Johnnys feste Tanzpartnerin Penny (Cynthia Rhodes) gesundheitliche Probleme hat. Baby bringt nicht nur ihren Vater dazu, der Tänzerin zu helfen, sondern bietet sich auch an, als Ersatz in einem Tanzwettbewerb einzuspringen. Während des heimlichen Intensivtrainings, in dessen Verlauf sie sich als durchaus ebenbürtige Tänzerin erweist, schmilzt Johnnys Widerstand dahin. Auf Irrungen und Wirrungen folgt ein Happy End, das keine Wünsche offen lässt.Für Hauptdarsteller Patrick Swayze, der als Sohn einer Choreographin eine klassische Tanzausbildung genossen hat, bedeutete die Rolle des Johnny Castle den Durchbruch. Der 1952 geborene Schauspieler war damals bereits 35 Jahre alt. Mit «Ghost» (1990) und «Point Break» (1991) erreichte die Karriere des charismatischen und sportlichen Schauspielers, der 1991 vom «People»-Magazin zum «sexiest man alive» erkoren wurde, ihren Höhepunkt. 2009 starb er im jungen Alter von 57 Jahren.","",https://www.srf.ch/static/programm/tv/images/small/4b96d4d89a62df9a936d938bc7bfec6dee2b2882.jpg,https://www.srf.ch/static/programm/tv/images/large/4b96d4d89a62df9a936d938bc7bfec6dee2b2882.jpg,Spielfilm,false,true,true,false,false,false,false,false,"",0,0,0,US,1987,0,www.srf.ch/kultur/film-serien,"","","[{""name""=>""Johnny Castle"", ""realName""=>""Patrick Swayze"", ""role""=>""Mit""}, {""name""=>""Frances 'Baby' Houseman"", ""realName""=>""Jennifer Grey"", ""role""=>""Mit""}, {""name""=>""Penny Johnson"", ""realName""=>""Cynthia Rhodes"", ""role""=>""Mit""}, {""name""=>""Dr. Houseman"", ""realName""=>""Jerry Orbach"", ""role""=>""Mit""}, {""name""=>""Max Kellerman"", ""realName""=>""Jack Weston"", ""role""=>""Mit""}, {""name""=>""Lisa Houseman"", ""realName""=>""Jane Brucker"", ""role""=>""Mit""}, {""name""=>"""", ""realName""=>""Emile Ardolino"", ""role""=>""Regie:""}, {""name""=>"""", ""realName""=>""Eleanor Bergstein"", ""role""=>""Drehbuch:""}, {""name""=>"""", ""realName""=>""John Morris"", ""role""=>""Musik:""}, {""name""=>"""", ""realName""=>""Jeffrey Jur"", ""role""=>""Kamera:""}]",[],false,""
14bbdaf8-106e-48d5-98d9-bd68b0910b2f,srf-1,SRF 1,e2759532-190a-4a41-9ed5-3149886bc799,"",2018-03-11 00:25:00.000000,1,+01:00,2018-03-11 02:55:00.000000,1,+01:00,Funny Girl,"","","Fanny Brice, erfolgreicher Revuestar bei den «Ziegfeld Follies», erinnert sich an den Beginn ihrer Karriere im New York des frühen 20. Jahrhunderts und an das Scheitern der Ehe mit dem leichtsinnigen Spieler Nick Arnstein. Klassische Musicalverfilmung mit Barbra Streisand und Omar Sharif. SRF 1 zeigt «Funny Girl» exklusiv in Zweikanalton deutsch/englisch.","Das Leben des berühmten Shwogirls Fanny Brice, die zu Beginn des 20. Jahrhunderts gegen alle Widerstände ihre Karriere vorantrieb und dabei Höhen und Tiefen erlebte. Klassiker mit Barbra Streisand.","Der Film folgt der Biografie der jüdischen Komödiantin Fanny Brice (Barbra Steisand), die in der New Yorker Lower East Side aufwächst, beseelt von dem Gedanken, ein grosser Vaudeville-Star zu werden. Sie gilt jedoch wegen ihrer grossen Nase und den staksigen Beinen als hässliches Entlein, dem keine grosse Zukunft vorausgesagt wird. Mit eisernem Willen schafft sie es dennoch, Mitglied der berühmten Ziegfeld Follies von Florenz Ziegfeld zu werden und letztendlich deren grösster Star. Während ihres Aufstiegs verliebt sie sich in den Charmeur und Spieler Nick Arnstein (Omar Sharif). «Funny Girl» erzählt die Liebesgeschichte der beiden Showleute, die von Höhen und Tiefen erfüllt ist. Regisseur William Wyler verfilmte das gleichnamige Erfolgsmusical von Jule Styne (Musik) und Isobel Lennart (Buch), das 1964 uraufgeführt wurde.","",https://www.srf.ch/static/programm/tv/images/small/5d33277757e572516f8f5ed064e3a92512ad80d5.jpg,https://www.srf.ch/static/programm/tv/images/large/5d33277757e572516f8f5ed064e3a92512ad80d5.jpg,Spielfilm,false,true,false,false,false,false,false,true,"",0,0,0,US,1967,12,"","","","[{""name""=>""Fanny Brice"", ""realName""=>""Barbra Streisand"", ""role""=>""Mit""}, {""name""=>""Nick Arnstein"", ""realName""=>""Omar Sharif"", ""role""=>""Mit""}, {""name""=>""Rose Brice"", ""realName""=>""Kay Medford"", ""role""=>""Mit""}, {""name""=>""Florenz Ziegfeld"", ""realName""=>""Walter Pidgeon"", ""role""=>""Mit""}, {""name""=>""Georgia James"", ""realName""=>""Anne Francis"", ""role""=>""Mit""}, {""name""=>"""", ""realName""=>""William Wyler"", ""role""=>""Regie:""}, {""name""=>"""", ""realName""=>""Isobel Lennart"", ""role""=>""Drehbuch:""}, {""name""=>"""", ""realName""=>""Jule Styne"", ""role""=>""Musik:""}, {""name""=>"""", ""realName""=>""Harry Stradling Jr."", ""role""=>""Kamera:""}]",[],false,""
789664a7-684b-4def-bd46-27f90e3070d4,srf-1,SRF 1,d63c5957-f0be-496f-b5a2-97a04b2fcb98,"",2018-03-11 02:55:00.000000,1,+01:00,2018-03-11 05:05:56.000000,1,+01:00,Darf ich bitten?,"",Stars tanzen durch die Zeit,"Von Walzer über Rock 'n' Roll bis hin zu Hip-Hop: SRF lässt das Publikum in die Welt des Tanzens eintauchen und nimmt es mit auf eine Zeitreise. In der von Sandra Studer moderierten vierteiligen Liveshow beweisen sich zehn Schweizer Prominente auf dem Tanzparkett: Linda Fäh, Tiziana Gulino, Susanne Kunz, Brigitte Oertli, Tonia Maria Zindel, Lucas Fischer, Bo Katzman, Franco Marvulli, Michel Birri und Claudio Zuccolini.","","In «Darf ich bitten? - Stars tanzen durch die Zeit» begeben sich in der Bodensee-Arena in Kreuzlingen TG zehn Schweizer Persönlichkeiten in einen Tanzwettbewerb, der sie querbeet auf eine Reise durch verschiedene Jahrzehnte und Tanzstile schickt. In Einspielern, die vor jedem Tanz gezeigt werden, erhält das Publikum gebündelt alles, was Infos zu den geschichtlichen Hintergründen der Tänze, einen Einblick ins Leben der Protagonisten, ihrer Beziehung zu ihren Tanzpartnern und natürlich den aktuellen Trainingsprozess angeht.Die Zuschauerinnen und Zuschauer und eine Jury aus Experten entscheiden, wer auf dem Parkett die beste Figur macht. Nach zwei Qualifikationsrunden schaffen es sechs Prominente in die Halbfinalsendung. Dort haben wiederum vier Persönlichkeiten die Chance aufs grosse Finale. «Darf ich bitten? - Stars tanzen durch die Zeit» ist eine Show zum Mitfiebern, mit viel Nostalgie und Emotionen. Sandra Studer moderiert den vierteiligen Live-Event, der am 10. März 2018 startet und auf SRF 1 zu sehen ist.In der ersten Qualifikationsshow vom 10. März 2018 mit dabei sind:Tiziana Gulino Die 20-Jährige ist das Küken unter den Tänzern. Tizi wurde im Jahr 2014 als Gewinnerin der zweiten Staffel «The Voice of Switzerland» bekannt. Seitdem hat sie ein Album veröffentlicht, das zweite soll bereits im Frühjahr 2018 erscheinen und sie spielt im Erfolgsmusical «Ewigi Liebi» mit. Susanne KunzSchon vor 20 Jahren stand die 39-Jährige für das Schweizer Fernsehen vor der Kamera und hat seitdem bei Sendungen verschiedener Genres mitgewirkt; von der Quizshow über eine Renovierungssendung bis zum Jurymitglied bei «Die grössten Schweizer Talente». Ausserdem ist sie als Sprecherin und Schauspielerin tätig.Tonia Maria ZindelDass sie Schauspielerin werden will, wusste Tonia Maria Zindel, 45, schon als Schülerin. Es folgte ein Studium an der Schauspielakademie in Zürich und eine Rolle im «Tatort». Mit ihrer Rolle in «Lüthi und Blanc» wurde sie einem breiten Schweizer Publikum bekannt. Franco MarvulliFranco, 38, war von 1997 bis 2013 erfolgreicher Radsportler und holte sich in verschiedenen Disziplinen mehrmals Europa- und Weltmeistertitel sowie 2004 mit einem Kollegen Olympia-Silber. 2016 stellte er erstmals sein Bühnentalent einem breiten Publikum vor und gewann prompt das «Lipsync-Battle» in der SRF-Show «Hello Again!»Michel BirriSeine Karriere begann Michel Birri 2006 beim Radiosender Kanal K. Seit 2010 steht er als Moderator bei SRF vor der Kamera (Zambo) beziehungsweise hinter dem Mikrofon. Bei der SRF 3-Hitparade präsentiert der 30-Jährige seit über fünf Jahren die Schweizer Singlecharts und begrüsst die Stars im Studio. ","",https://www.srf.ch/static/programm/tv/images/small/fd8c99f9fb4d952f1ef785e01152ff7b92345152.jpg,https://www.srf.ch/static/programm/tv/images/large/fd8c99f9fb4d952f1ef785e01152ff7b92345152.jpg,Unterhaltung,false,false,true,false,false,false,false,true,Wiederholung vom 10.03.2018,1,0,0,CH,2018,0,srf.ch/darfichbitten,"","","[{""name""=>"""", ""realName""=>""Sandra Studer"", ""role""=>""Moderation:""}]",[],false,""
f0ac83d2-92cb-4638-9de6-e2860a699a1d,srf-1,SRF 1,082a3855-de75-4ab6-8b76-e891f83f68d8,"",2018-03-11 05:05:00.000000,1,+01:00,2018-03-11 05:55:00.000000,1,+01:00,Aeschbacher,"",Herzbube mit zwei Damen,"Zwei Damen und ein Herzbube verzaubern am 4. März die Labor Bar: Star-Schauspielerin Sunnyi Melles setzt als Darstellerin exzessiver Frauenfiguren Massstäbe in der Schauspielkunst. Sie gilt als eine der besten ihres Fachs: «Wenn der Text das Herz passiert, verstehe ich ihn.» Psychologieprofessorin Pasqualina Perrig- Chiello weiss, warum Scheidungen in Grau markant zunehmen. Und: Nickless, der erfolgreiche Singer- und Songwriter, ist nach einer Schaffenspause wieder da. ","","Nickless wurde über Nacht zum «Herzbuben der Nation». Gerade mal 19 Jahre alt, landete er mit «Waiting» 2015 einen Hit, der ihn zu einem der erfolgreichsten Schweizer Newcomern machte. Als Krönung wurde der Song an den «Swiss Music Awards» zum «Best Hit National» gewählt. Zielstrebig war Nickless bereits mit vier Jahren: Er malträtierte die Kochtöpfe solange, bis ihn die Mutter in den Schlagzeugunterricht schickte. Nun ist sein zweites Album erschienen «Chapters». Wie der junge Musiker mit dem Druck umgeht, nochmals einen Mega-Hit produzieren zu müssen, und warum sich das Warten gelohnt hat, erzählt er bei «Aeschbacher».Pasqualina Perrig-ChielloWarum zerbrechen immer mehr Partnerschaften nach 30, 40 gemeinsamen Jahren und andere nicht? Tendenz: steigend. Warum gibt es auf der anderen Seite immer mehr junge Menschen, die wieder heiraten? Alle träumen doch von der ewigen Liebe. Ist das nur eine romantische Vorstellung, oder gibt es diese tatsächlich? Durch die steigende Lebenserwartung kann man heute theoretisch 60, 70 Jahre mit der gleichen Person verheiratet sein. Eine neue, unglaubliche Herausforderung, sagt Psychologieprofessorin Pasqualina Perrig-Chiello, die mit ihrem Team sechs Jahre lang diese Thematik erforscht hat. Sunnyi Melles gilt als «exzentrischste Schauspielerin Europas», so jedenfalls titelte die «NZZ». Melles ist im wahren Leben die Ehefrau eines deutschen Prinzen. In der SRF-Fernsehserie «Seitentriebe» ist sie die Clara. Eine eigentlich glücklich verpaarte Dame, die ab und an gerne über den Zaun frisst und junge Männer anbaggert. Ob Kaiserin, Sextherapeutin, humorvolle, krebskranke Frau Silberzweig im Kinofilm «Wolkenbruchs wunderliche Reise in die Arme einer Schickse»: Die Schweizer Schauspielerin Melles spielt sie alle, als gehe es um Leben und Tod. ","",https://www.srf.ch/static/programm/tv/images/small/d51fa2d3eb22efeab11b0773d9323459da8250fc.jpg,https://www.srf.ch/static/programm/tv/images/large/d51fa2d3eb22efeab11b0773d9323459da8250fc.jpg,Unterhaltung,false,false,false,false,false,false,true,true,Wiederholung vom 04.03.2018,0,0,0,CH,2018,0,www.srf.ch/aeschbacher,"","","[{""name""=>"""", ""realName""=>""Kurt  Aeschbacher"", ""role""=>""Moderation:""}]",[],false,""
4f8be7e1-644a-42de-ae92-8fd6cca5c742,srf-1,SRF 1,c056952d-8889-4d59-98b3-934cfe32f04f,"",2018-03-11 05:55:00.000000,1,+01:00,2018-03-11 06:30:00.000000,1,+01:00,Potzmusig unterwegs,"",Potzmusig unterwegs aus dem Chalet ,Die Sendung «Potzmusig» zeigt Schweizer Volksmusik und deren Macher. In jeder Sendung bringen Gäste ihre Geschichten und ihre Musik mit.,"","Typische Musik aus dem Unterengadin verbreitet die Chapella Tasna in der guten Stube. Der Jodlerklub Echo vom Bärgli heisst den Frühling willkommen und mit dem Echo vom Lizä wird es innerschweizerisch urchig und lüpfig. Aus dem Bernbiet angereist ist das Schwyzerörgeli-Quartett Längenberg. Seit über 30 Jahren ist das Quartett auf den Bühnen der Volksmusik zu Hause und versprüht Spielfreude wie eh und je. Wie es tönt und aussieht, wenn eine Örgeli-Grossformation mit rund 30 Mitgliedern spielt, zeigen die Glütschbachörgeler vo Uetedorf.Als Nachwuchsformation Fust-Buebe tritt eine musikalische Familie aus dem Toggenburg auf. Christian Fust, Klarinettist und der älteste der drei Fust-Buebe, ist der jüngste Weissküfer-Lehrling in der Schweiz. Überhaupt ist er der einzige Weissküferlehrling seit 15 Jahren. «Potzmusig unterwegs» hat ihn in seiner Lehrwerkstatt besucht und ihm beim seltenen Handwerk über die Schulter geschaut.","",https://www.srf.ch/static/programm/tv/images/small/a7088acd105fa5e4a1a6f2eb1c6e96d19c996c65.jpg,https://www.srf.ch/static/programm/tv/images/large/a7088acd105fa5e4a1a6f2eb1c6e96d19c996c65.jpg,Unterhaltung,false,false,false,false,false,false,false,true,Wiederholung vom 10.03.2018,93,0,0,CH,2018,0,"","","",[],[],false,""
6c9bbbfa-b6db-4fde-89a0-2e89bbac7b96,srf-1,SRF 1,a89a11d1-c9dc-4a9e-a1f3-4bf06da3a8ab,"",2018-03-11 06:30:00.000000,1,+01:00,2018-03-11 07:30:00.000000,1,+01:00,News-Schlagzeilen und Meteo,"","","","","","","",Info / Dok,false,false,false,false,false,false,false,false,"",0,0,0,"",2016,0,"","","",[],[],false,""
d33e9aba-942a-49cd-b404-bf4c85e33c24,srf-1,SRF 1,093ac945-0376-4094-8e49-9e3cdf87279b,"",2018-03-11 07:30:00.000000,1,+01:00,2018-03-11 09:30:00.000000,1,+01:00,Wetterkanal,"","","","","","","",Info / Dok,false,false,false,false,false,false,false,false,"",0,0,0,"",2014,0,"","","",[],[],false,""
85e4b6ab-ca6c-4254-8fb3-c196763e0d21,srf-1,SRF 1,39addec1-7e1f-46da-b031-f6de8ea0e4cb,"",2018-03-11 09:30:00.000000,1,+01:00,2018-03-11 10:00:00.000000,1,+01:00,gesundheitheute,PTV,Die Gesundheitssendung mit Dr. Jeanne Fürst - Nahrungsmittelallergien können tödlich sein,"Nahrungsmittelallergien sind eine Überreaktion des Körpers auf harmlose pflanzliche oder tierische Eiweisse. Erwachsene sind häufig allergisch auf Haselnüsse, Sellerie, Äpfel, Baumnüsse und Kiwi. Schwerwiegende Reaktionen treten bei Erdnüssen, Meeresfrüchten, Nüssen und Sesamsamen auf. Schon kleinste Mengen von allergieauslösenden Nahrungsmitteln können schwere Reaktionen bis hin zu einem tödlichen anaphylaktischen Schock führen. Allergene Stoffe müssen deshalb gemieden werden, was nicht einfach ist, denn diese Nahrungsmittel sind allgegenwärtig.  ","","Dr. Jeanne Fürst spricht mit Betroffenen und Prof. Barbara Ballmer-Weber, Chefärztin für Dermatologie, Kantonsspital St. Gallen über Provokationstests, Notfallset und wie man sich schützen kann. ","",https://www.srf.ch/static/programm/tv/images/small/e2d3ee73da78806fe976a39e7f22a328b305699f.jpg,https://www.srf.ch/static/programm/tv/images/large/e2d3ee73da78806fe976a39e7f22a328b305699f.jpg,Info / Dok,false,false,true,false,false,false,false,true,Wiederholung vom 10.03.2018,0,0,0,"",2018,0,"","","",[],[],false,""
71d23c8e-c9db-47d9-bf91-843724bdaebc,srf-1,SRF 1,ee250278-353f-4cfb-980c-49a17710e823,"",2018-03-11 10:00:00.000000,1,+01:00,2018-03-11 11:00:00.000000,1,+01:00,Wir sind vieles - Reporter aus der multireligiösen Schweiz,Sternstunde Religion,"","Frisch, offen, neugierig sollten sie sein: Eine muslimische Reporterin, ein jüdischer und ein tibetisch-buddhistischer Reporter berichteten aus subjektiver Sicht über fremde Religionsgemeinschaften für SRF und fielen damit auf. ","","Als Laien-Reporter schickte SRF vor fast zehn Jahren drei junge Studierende jüdischen, muslimischen und buddhistischen Glaubens zu den unterschiedlichsten Religionsgemeinschaften. Sie besuchten Feiern und Gottesdienste in Tempeln, Kirchen, Synagogen und Moscheen und betraten damit für sich Neuland. Vor Ort und beim Publikum lösten sie dabei teils heftige Reaktionen aus.Heute sind Raschida Bouhouch, Noam Hertig und Tenzin Khangsar Mitte dreissig und reich an beruflicher und interkultureller Erfahrungen - ihr kritischer Blick auf die Entwicklungen in der Gesellschaft und auch in ihren eigenen Gemeinschaften hat sich geschärft.Ein Gespräch über Identität, Grenzen der Toleranz und darüber, wie Kochen die Freundschaft erhält.","","",Kultur,false,false,false,false,false,false,false,false,"",0,0,0,"",2018,0,srf.ch/sendungen/sternstunde-religion,"","","[{""name""=>"""", ""realName""=>""Amira Hafner-Al-Jabaji"", ""role""=>""Moderation:""}]",[],false,""
dd18e269-2122-4b5e-92b7-81d52c0721b2,srf-1,SRF 1,2a15ad3c-d5de-4f1e-9055-383bdfb3db92,"",2018-03-11 11:00:00.000000,1,+01:00,2018-03-11 11:55:00.000000,1,+01:00,Sternstunde Philosophie,"","","","","","","",Kultur,false,false,false,false,false,false,false,false,"",0,0,0,"",2018,0,"","","",[],[],false,""
963c6050-47fa-4b18-8604-3323194a32ea,srf-1,SRF 1,dee1f357-dbde-4bcf-b8e5-92478cccbef5,"",2018-03-11 11:55:00.000000,1,+01:00,2018-03-11 13:00:00.000000,1,+01:00,Matera - von der Schande Italiens zur Kulturhauptstadt,Sternstunde Kunst,"","Früher nannte man sie «nationale Schande», nun wird sie Europäische Kulturhauptstadt: die süditalienische Kleinstadt Matera. Männer und Frauen aus drei Generationen erzählen die Geschichte dieses Wandels. Sie fragen, wie viel Tourismus ein Ort erträgt, ohne dass er seine Seele verliert. ","","Nachdem Matera in den 1950er-Jahren aufgrund des Romans «Christus kam nur bis Eboli» von Carlo Levi traurige Berühmtheit erlangte, wurde die Altstadt wegen der katastrophalen hygienischen Bedingungen komplett geräumt. Niemand hätte sich damals vorstellen können, dass die Kleinstadt in der Basilikata dereinst Kulturhauptstadt Europas werden würde. Doch genau so kam es. Matera setzte sich gegen viel bekanntere italienische Städte durch und bekam den Zuschlag. Seither entstehen aus uralten Höhlenwohnungen Hotels, Restaurants und Apartments, Schulklassen werden durch die Altstadt geschleppt und engagierte Freiwillige arbeiten daran, dass Matera über 2019 hinaus ein attraktiver Wohn- und Arbeitsort bleiben kann. Das grösste Problem dabei ist eines, dem sich viele andere Städte auch stellen müssen: Wie viel Tourismus erträgt eine Stadt? Ein Film von Christian Walther. ","",https://www.srf.ch/static/programm/tv/images/small/9a66110d52b061880fc37274eff45ec5d8b5401e.jpg,https://www.srf.ch/static/programm/tv/images/large/9a66110d52b061880fc37274eff45ec5d8b5401e.jpg,Info / Dok,false,false,false,false,false,false,false,false,"",0,0,0,"",0,0,srf.ch/sendungen/sternstunde-kunst,"","","[{""name""=>"""", ""realName""=>""Christian Walther"", ""role""=>""Ein Film von""}]",[],false,""
79e13e71-7026-406c-b192-49af7af89a7d,srf-1,SRF 1,fdf415eb-74ae-4a49-b635-ad56ceb55cd9,"",2018-03-11 13:00:00.000000,1,+01:00,2018-03-11 13:10:00.000000,1,+01:00,Tagesschau,"","","","","","","",Nachrichten,false,false,false,false,false,false,false,false,"",0,0,0,CH,2018,0,http://www.srf.ch/news,"","",[],[],false,""
0a5d6b90-9852-457e-842a-4d2a9b69d03a,srf-1,SRF 1,b298c3c7-0221-46b3-a16b-895f1c44d838,"",2018-03-11 13:10:00.000000,1,+01:00,2018-03-11 14:10:00.000000,1,+01:00,BILANZ Standpunkte,PTV,Bilanz Business-Talk mit Dirk Schütz,"","","","",https://www.srf.ch/static/programm/tv/images/small/34b887775e0f86102d511eb2070456b7d7bf3b4d.jpg,https://www.srf.ch/static/programm/tv/images/large/34b887775e0f86102d511eb2070456b7d7bf3b4d.jpg,Info / Dok,false,false,false,false,false,false,false,false,"",0,0,0,"",2018,0,"","","",[],[],false,""
